"Date","Price","Open","High","Low","Vol.","Change %"
"04/27/2021","22.16","22.29","22.60","20.96","1.25M","1.51%"
"04/26/2021","21.83","20.35","22.04","20.10","1.52M","9.64%"
"04/23/2021","19.91","18.09","20.19","18.03","1.55M","8.09%"
"04/22/2021","18.42","18.78","19.33","17.80","1.54M","-1.02%"
"04/21/2021","18.61","17.07","18.81","16.61","2.19M","9.34%"
"04/20/2021","17.02","17.55","17.80","16.30","1.98M","-3.13%"
"04/19/2021","17.57","18.57","19.28","17.01","2.96M","-7.23%"
"04/16/2021","18.94","21.01","21.01","18.90","2.47M","-10.07%"
"04/15/2021","21.06","21.91","23.20","20.38","2.31M","-1.27%"
"04/14/2021","21.33","21.85","23.30","21.24","1.77M","-1.84%"
"04/13/2021","21.73","20.92","22.39","20.13","1.51M","5.54%"
"04/12/2021","20.59","21.98","22.20","20.03","1.84M","-6.79%"
"04/09/2021","22.09","21.00","22.12","20.76","915.51K","4.69%"
"04/08/2021","21.10","20.86","21.46","20.70","812.64K","2.01%"
"04/07/2021","20.68","22.06","22.37","20.05","2.26M","-9.12%"
"04/06/2021","22.76","22.46","23.14","21.98","1.06M","0.00%"
"04/05/2021","22.76","23.19","23.19","21.65","1.37M","-0.96%"
"04/01/2021","22.98","24.26","24.65","22.64","1.72M","-3.53%"
"03/31/2021","23.82","21.84","24.24","21.64","2.62M","10.23%"
"03/30/2021","21.61","20.30","21.85","19.76","1.56M","3.60%"
"03/29/2021","20.86","21.33","21.58","19.60","1.77M","-0.81%"
"03/26/2021","21.03","21.20","21.48","19.50","2.84M","3.55%"
"03/25/2021","20.31","17.50","20.36","17.20","2.88M","3.94%"
"03/24/2021","19.54","22.05","22.28","19.30","3.19M","-10.33%"
"03/23/2021","21.79","23.03","23.50","21.35","3.34M","-6.08%"
"03/22/2021","23.20","24.40","24.89","22.92","3.01M","-4.92%"
"03/19/2021","24.40","23.70","25.10","23.04","5.32M","5.17%"
"03/18/2021","23.20","23.40","25.37","22.90","6.51M","-2.32%"
"03/17/2021","23.75","21.99","23.75","21.66","7.64M","4.72%"
"03/16/2021","22.68","22.33","23.36","22.00","19.79M","-22.70%"
"03/15/2021","29.34","30.44","30.50","28.61","1.88M","-4.93%"
"03/12/2021","30.86","29.12","31.46","28.22","1.28M","0.78%"
"03/11/2021","30.62","28.70","31.75","28.10","2.43M","13.70%"
"03/10/2021","26.93","27.68","27.83","25.41","1.53M","0.94%"
"03/09/2021","26.68","23.30","27.40","22.70","1.83M","25.79%"
"03/08/2021","21.21","23.03","23.55","20.82","1.10M","-3.98%"
"03/05/2021","22.09","23.87","23.99","17.91","2.82M","-2.77%"
"03/04/2021","22.72","26.75","28.24","21.88","2.65M","-19.69%"
"03/03/2021","28.29","29.00","30.00","27.75","1.48M","-3.12%"
"03/02/2021","29.20","28.60","31.39","27.62","1.81M","2.60%"
"03/01/2021","28.46","25.27","29.19","25.05","1.91M","18.93%"
"02/26/2021","23.93","25.00","26.20","23.10","1.60M","-2.96%"
"02/25/2021","24.66","27.14","28.17","24.44","1.72M","-11.07%"
"02/24/2021","27.73","28.24","29.01","26.30","1.35M","5.00%"
"02/23/2021","26.41","26.00","27.49","21.61","3.27M","-11.91%"
"02/22/2021","29.98","33.57","35.85","29.54","3.03M","-17.43%"
"02/19/2021","36.31","36.59","37.72","32.85","4.80M","-4.70%"
"02/18/2021","38.10","29.40","40.50","28.80","11.63M","25.87%"
"02/17/2021","30.27","30.15","30.32","27.00","1.89M","4.27%"
"02/16/2021","29.03","30.32","32.48","28.76","2.22M","2.83%"
"02/12/2021","28.23","27.80","29.18","26.52","2.58M","-3.55%"
"02/11/2021","29.27","31.78","32.65","28.77","1.55M","-5.34%"
"02/10/2021","30.92","33.59","33.69","29.93","2.31M","-11.10%"
"02/09/2021","34.78","35.28","37.00","34.32","2.16M","0.32%"
"02/08/2021","34.67","34.57","36.10","33.03","2.69M","8.11%"
"02/05/2021","32.07","30.93","32.60","30.05","1.86M","6.05%"
"02/04/2021","30.24","30.45","31.41","28.31","2.02M","1.07%"
"02/03/2021","29.92","27.42","32.00","27.05","3.84M","13.89%"
"02/02/2021","26.27","25.88","26.57","24.81","1.23M","4.74%"
"02/01/2021","25.08","27.44","27.81","24.56","1.34M","-4.96%"
"01/29/2021","26.39","27.40","29.79","25.82","2.69M","3.61%"
"01/28/2021","25.47","25.00","26.29","24.13","1.66M","3.71%"
"01/27/2021","24.56","24.51","26.92","24.12","2.31M","-8.46%"
"01/26/2021","26.83","27.31","27.64","25.85","1.68M","-1.72%"
"01/25/2021","27.30","28.50","29.36","25.25","3.47M","-2.36%"
"01/22/2021","27.96","24.95","28.94","24.76","4.61M","10.95%"
"01/21/2021","25.20","26.20","26.74","24.01","5.28M","-11.02%"
"01/20/2021","28.32","30.33","30.82","26.95","2.68M","-7.33%"
"01/19/2021","30.56","30.26","31.65","28.10","3.46M","-1.89%"
"01/15/2021","31.15","35.13","35.19","30.32","4.66M","-12.77%"
"01/14/2021","35.71","39.76","41.41","34.12","4.40M","-9.23%"
"01/13/2021","39.34","36.20","39.55","35.92","2.37M","9.13%"
"01/12/2021","36.05","36.06","36.90","35.00","1.63M","-2.73%"
"01/11/2021","37.06","34.17","38.18","33.56","2.78M","-4.73%"
"01/08/2021","38.90","42.39","42.60","37.71","3.40M","-3.69%"
"01/07/2021","40.39","38.40","42.00","37.80","5.61M","14.74%"
"01/06/2021","35.20","29.11","37.49","28.06","8.69M","27.68%"
"01/05/2021","27.57","25.34","28.41","25.12","1.71M","3.41%"
"01/04/2021","26.66","30.25","30.49","25.70","2.84M","-8.23%"
"12/31/2020","29.05","28.68","30.75","27.05","2.27M","0.00%"
"12/30/2020","29.05","26.70","29.69","26.50","2.09M","8.76%"
"12/29/2020","26.71","28.22","28.93","24.16","3.05M","-7.58%"
"12/28/2020","28.90","27.51","30.63","27.13","6.02M","16.20%"
"12/24/2020","24.87","23.75","25.80","23.11","1.93M","6.28%"
"12/23/2020","23.40","25.98","25.98","22.42","3.43M","-8.95%"
"12/22/2020","25.70","22.02","26.08","22.02","5.78M","17.89%"
"12/21/2020","21.80","18.25","21.99","18.18","5.96M","18.61%"
"12/18/2020","18.38","17.60","19.20","17.34","3.71M","4.43%"
"12/17/2020","17.60","16.61","17.70","15.90","2.30M","6.47%"
"12/16/2020","16.53","17.35","17.60","16.23","2.01M","-3.28%"
"12/15/2020","17.09","16.54","17.86","16.17","3.17M","5.10%"
"12/14/2020","16.26","16.63","17.77","15.65","3.86M","1.94%"
"12/11/2020","15.95","15.91","18.46","15.06","8.84M","3.64%"
"12/10/2020","15.39","13.57","15.68","13.21","6.94M","17.57%"
"12/09/2020","13.09","13.35","14.25","12.78","3.13M","2.83%"
"12/08/2020","12.73","11.73","13.25","11.73","2.59M","8.34%"
"12/07/2020","11.75","11.70","12.12","11.52","1.43M","1.29%"
"12/04/2020","11.60","10.96","11.78","10.82","1.37M","6.91%"
"12/03/2020","10.85","11.14","11.27","10.77","899.41K","-1.36%"
"12/02/2020","11.00","11.15","11.40","10.52","1.39M","-5.17%"
"12/01/2020","11.60","11.00","12.33","10.98","3.61M","6.42%"
"11/30/2020","10.90","11.11","11.15","10.32","1.13M","-0.27%"
"11/27/2020","10.93","11.28","11.47","10.73","954.63K","-1.26%"
"11/25/2020","11.07","10.24","11.30","10.16","2.42M","6.65%"
"11/24/2020","10.38","11.55","11.55","10.15","2.23M","-6.40%"
"11/23/2020","11.09","10.25","11.38","9.72","3.51M","9.26%"
"11/20/2020","10.15","10.82","11.10","9.85","2.10M","-4.15%"
"11/19/2020","10.59","10.33","11.34","10.02","3.90M","6.75%"
"11/18/2020","9.92","8.87","10.30","8.64","2.77M","12.60%"
"11/17/2020","8.81","8.92","8.96","8.63","624.53K","-1.23%"
"11/16/2020","8.92","8.95","9.05","8.71","671.81K","1.13%"
"11/13/2020","8.82","8.91","8.93","8.56","589.14K","-0.79%"
"11/12/2020","8.89","8.98","9.09","8.81","601.91K","-2.52%"
"11/11/2020","9.12","8.90","9.13","8.70","415.78K","4.47%"
"11/10/2020","8.73","9.12","9.20","8.25","806.87K","-4.49%"
